"Codigo","Descripcion","lista3","Tipo","IVA","ROS","MZA","CBA","LUG","Grupo","Rubro","Part Number" 
"210282CA","SODIMM DDR4 8GB ADATA 3200MHZ (L) BULK","14.4","A","10.5","0","0","0","1","787","002-0280","AD4S32008G22-SGNCA"
"48737","SODIMM DDR4 8GB KINGSTON 3200 CL19 KCP (16GBITS)","19.5","A","10.5","0","1","0","0","22","002-0280","KCP432SS6/8"
"213665","SODIMM DDR4 8GB KINGSTON 3200MHZ CL22 KVR","16.86","A","10.5","12","8","7","101","22","002-0280","KVR32S22S6/8"
"54224","SODIMM DDR4 8GB MICRON 3200MHZ (BULK)","18.88","A","10.5","0","0","0","20","239","002-0280","MTA4ATF1G64HZ-3G2F1"
"212541","SODIMM DDR5 16GB ADATA 5600MHZ","44.48","A","10.5","0","0","0","0","787","002-0280","AD5S560016G-S"
"213863","SODIMM DDR5 16GB KINGSTON 5600 KCP","56.85","A","10.5","0","5","0","0","22","002-0280","KCP556SS8-16"
"3275","SOFT IBM SIMPLY SPEAKING (RECONOCIMIENTO","34.38","A","21","1","0","0","0","1","001-0510",""
"33199","SOFTWARE P/ UPS TRV RUPS 2000","0.04","A","21","3","0","0","0","23","001-3560","STRV"
"213299","SOPORTE CELULAR JOYSTICK COOLER MASTER STORM CRADL","14.75","A","21","2","0","2","28","115","","CMI-GSCXC-BK1"
"25873","SOPORTE DAHUA AL-280-Z P/CERRADURA MAGNETICA","38.69","A","21","1","0","0","0","601","001-0304","AL-280-Z"
"36334","SOPORTE DE TECHO DOBLE INTELAID (32-55)","156.24","A","21","0","0","1","0","992","001-0010","IT-CBS42D"
"213235","SOPORTE JOYSTICK COOLER MASTER MAGNETICO","35.03","A","21","6","2","4","17","115","001-0010","MCA-U000R-KPHK00"
"213236","SOPORTE JOYSTICK COOLER MASTER WHITE","35.03","A","21","6","2","4","18","115","001-0010","MCA-U000R-WPHK00"
"212575","SOPORTE KLIPXTREME PARA MONITOR LCD/ LED","37.86","A","21","16","12","16","248","173","001-0030","KPM-310"
"212574","SOPORTE KLIPXTREME PARA MONITORES Y LAPTOP","52.35","A","21","20","11","19","79","173","001-0030","KMM-301"
"52310","SOPORTE P/ MONITOR ESCRITORIO INTELAID (13-32)","125.11","A","21","1","0","0","0","992","001-0010","IT-DBGP"
"37581","SOPORTE P/NB ERGONOM 11`/17`","27.19","A","21","0","0","0","2","992","001-0010","IT-DST"
"49417","SOPORTE P/TABLET-NB PLEGABLE 6 POSIC","24.14","A","21","0","1","0","0","992","001-0010","IT-BNA"
"29299","SOPORTE PARED EPSON P/PROYECT 675/695Wi/1450/1460","123.58","A","21","0","0","0","1","138","001-0168","V12H777020"
"53469","SOPORTE PARED EPSON U.CORTO P/PROYECT 725Wi/1485Fi","134.82","A","21","0","0","0","1","800","001-0168","V12HA06A05"
"214281","SOPORTE PLEGABLE X-TECH P/ LAPTOPS HASTA 17*","9.57","A","21","17","10","19","148","172","001-0030","XTA-130"
"17711","SOPORTE TABLET (P/ AUTO) INTELAID 7`-8,5`","12.73","A","21","3","0","0","0","992","001-0010","IT-TCMS"
"37438","SOPORTE TV/MON ESCRITORIO INTELAID 13`-32`","42.73","A","21","3","0","0","0","992","001-0010","IT-DB88V"
"52492","SOPORTE TV/MON ESCRITORIO INTELAID 13`-32`","69.91","A","21","1","0","0","0","992","001-0010","IT-DB88VS"
"52493","SOPORTE TV/MON ESCRITORIO INTELAID 17`-32`","161.39","A","21","1","0","0","0","992","001-0010","IT-DGB2U"
"51137","SOPORTE TV/MON EXTENSIBLE ULTRAD INTELAID (37-70)","166.43","A","21","1","0","0","1","992","001-0010","IT-TB70"
"214109","SOPORTE TV/MON EXTENSIBLE ULTRAD INTELAID EXPO","158.11","A","21","1","0","0","0","992","001-0010","IT-TB70EX"
"24852","SOPORTE TV/MON FIJO PARED 13`- 22` BULK","5.93","A","10.5","658","0","795","0","90","003-0367",""
"28726","SOPORTE TV/MON FIJO PARED INTELAID 23`-42`","7.77","A","21","0","0","0","9","992","001-0010","IT-F22"
"51794","SOPORTE TV/MON MOVIBLE PARED INTELAID 35`-55`","24.6","A","21","0","0","0","8","992","001-0010","IT-TS44V"
"HPE222","SSD 1.92TB HPE SAS MU LFF SCC VS MV","472.38","A","10.5","0","0","0","3","605","001-0527","P37013-B21"
"HPE465","SSD 1.92TB HPE SAS RI MSA 2060 12G SFF","4352.37","A","10.5","0","0","0","36","605","001-0527","R0Q47A"
"HPE166","SSD 1.92TB HPE SATA MU SFF MV","1392.71","A","10.5","0","0","0","9","605","001-0526","P18436-B21"
"214317","SSD 1TB HIKSEMI V300 P/NVR-DVR","55.53","A","10.5","4","0","0","17","606","002-0137","311511772"
"37694","SSD 1TB KINGSTON KC600 SATAIII 2.5","108.41","A","10.5","0","1","0","0","22","002-0137","SKC600/1024G"
"26119","SSD 240GB ADATA SU630 BLISTER","16.04","A","10.5","625","7","368","4911","787","002-0137","ASU630SS-240GQ-R"
"213894","SSD 240GB HIKSEMI WAVE S","15.6","A","10.5","214","3","94","132","606","002-0137","311508514"
"214319","SSD 240GB HIKSEMI WAVE S","15.6","A","10.5","0","0","0","17","606","002-0137","311511883"
"27309","SSD 240GB KINGSTON A400 SATAIII 2.5","23.51","A","10.5","0","50","0","0","22","002-0137","SA400S37/240G"
"52433","SSD 240GB WESTERN DIGITAL GREEN 2.5 SATA 545MB/S","21.23","A","10.5","58","42","136","2123","70","002-0137","WDS240G3G0A"
"213726","SSD 2TB ADATA SU650SS BLISTER","104.05","A","10.5","1","2","4","21","787","002-0137","ASU650SS-2TT-R"
"213676","SSD 2TB KINGSTON DC600 SATAIII 2.5 P/SERVER","337.14","A","10.5","0","1","0","7","22","002-0137","SEDC600M/1920G"
"213112","SSD 3.84GB DELL SAS  RI 24GBPS ISE 512E 2.5 HOT PL","1321.39","A","10.5","0","0","0","8","155","001-0526","345-BFSM"
"HPE671","SSD 3.84TB HPE SATA MU SFF BC MV","6076.62","A","10.5","0","0","0","2","605","001-0526","P40505-B21"
"35560","SSD 480GB ADATA SU630 BLISTER","27.14","A","10.5","4","1","0","466","787","002-0137","ASU630SS-480GQ-R"
"212938","SSD 480GB HIKSEMI C100 BOX","26.31","A","10.5","0","0","0","1","606","002-0137","311510465"
"214320","SSD 480GB HIKSEMI WAVE S","26.31","A","10.5","501","98","349","1347","606","002-0137","311511884"
"214034","SSD 480GB HIKSEMI WAVE S","26.31","A","10.5","0","0","0","1291","606","002-0137","311508515"
"27625","SSD 480GB KINGSTON A400 SATAIII 2.5","32.39","A","10.5","0","0","0","0","22","002-0137","SA400S37/480G"
"52432","SSD 480GB WESTERN DIGITAL GREEN 2.5 545MB/S","30.32","A","10.5","49","35","28","1457","70","002-0137","WDS480G3G0A"
"213827","SSD 4TB KINGSTON DC600 SATAIII 2.5 P/SERVER","653.13","A","10.5","1","0","0","3","22","002-0137","SEDC600M/3840G"
"214318","SSD 500GB HIKSEMI V300 P/NVR-DVR","31.73","A","10.5","4","1","10","93","606","002-0137","311510091"
"48255","SSD 960GB ADATA SU630 BLISTER","49.35","A","10.5","19","8","20","290","787","002-0137","ASU630SS-960GQ-R"
"53715","SSD 960GB DELL SATA RI 6GBPS 3.5IN CABLED","369.54","A","10.5","1","0","0","0","155","001-0526","345-BDWN"
"214035","SSD 960GB HIKSEMI WAVE S","47.6","A","10.5","0","32","49","206","606","002-0137","311508516"
"HPE156","SSD 960GB HPE SATA MU SFF MV","1407.96","A","10.5","2","0","0","5","605","001-0526","P18434-B21"
"36553","SSD 960GB KINGSTON A400 SATAIII 2.5","55.53","A","10.5","0","0","8","70","22","002-0137","SA400S37/960G"
"213675","SSD 960GB KINGSTON DC600 SATAIII 2.5 P/SERVER","185.1","A","10.5","0","0","10","8","22","002-0137","SEDC600M/960G"
"213728","SSD M.2 NVME 1TB ADATA LEGEND 710","60.17","A","10.5","1","0","3","0","787","002-0137","ALEG-710-1TCS"
"214036","SSD M.2 NVME 1TB HIKSEMI FUTURES (2230)","66.11","A","10.5","9","6","13","52","606","002-0137","311510573"
"213833","SSD M.2 NVME 1TB KINGSTON FURY C/DISIPADOR","115.03","A","10.5","0","0","0","0","22","002-0137","SFYRSK/1000G"
"51342","SSD M.2 NVME 1TB KINGSTON KC3000","101.8","A","10.5","0","0","2","1","22","002-0137","SKC3000S/1024G"
"53584","SSD M.2 NVME 1TB KINGSTON NV2","58.83","A","10.5","0","0","0","0","22","002-0137","SNV2S/1000G"
"52057","SSD M.2 NVME 1TB WESTERN DIGITAL BLACK SN 770","74.95","A","10.5","10","0","0","2","70","002-0137","WDS100T3X0E"
"213980","SSD M.2 NVME 1TB WESTERN-D BLACK SN770M (2230)","121.97","A","10.5","3","1","2","32","70","002-0137","WDS100T3X0G"
"48965","SSD M.2 NVME 240GB WESTERN DIGITAL GREEN SN350","25.09","A","10.5","2","0","0","0","70","002-0137","WDS240G2G0C"
"213727","SSD M.2 NVME 256GB ADATA LEGEND 710","19.62","A","10.5","6","0","0","189","787","002-0137","ALEG-710-256GCS"
"29943","SSD M.2 NVME 256GB ADATA XPG GAMMIXS11 PRO CB","32.21","A","10.5","0","0","1","0","787","002-0137","AGAMMIXS11P-256GT-C"
"213101","SSD M.2 NVME 256GB HIKSEMI WAVE","17.85","A","10.5","0","0","0","0","606","002-0137","311508529"
"54231","SSD M.2 NVME 256GB KIOXIA 2230 (BULK)","17.7","A","10.5","3","0","0","73","239","002-0137","KBG60ZNS256G"
"48084","SSD M.2 NVME 256GB KIOXIA 2280 (BULK)","17.7","A","10.5","0","0","0","0","239","002-0137","KBG5AZNV256G"
"54203","SSD M.2 NVME 256GB SAMSUNG PM9B1 2280(BULK)","17.7","A","10.5","0","0","0","20","239","002-0137","MZVL4256HBJD-00B"
"214486","SSD M.2 NVME 2TB HIKSEMI FUTURE LITE","108.41","A","10.5","15","0","0","0","606","002-0137","311509133"
"213103","SSD M.2 NVME 2TB HIKSEMI WAVE PRO","108.41","A","10.5","10","0","6","0","606","002-0137","311508535"
"213831","SSD M.2 NVME 2TB KINGSTON FURY","167.91","A","10.5","0","1","0","0","22","002-0137","SFYRD/2000G"
"213832","SSD M.2 NVME 2TB KINGSTON FURY C/DISIPADOR","181.13","A","10.5","1","1","0","7","22","002-0137","SFYRDK/2000G"
"53585","SSD M.2 NVME 2TB KINGSTON NV2","116.35","A","10.5","9","2","26","0","22","002-0137","SNV2S/2000G"
"214057","SSD M.2 NVME 2TB KINGSTON NV3","130.89","A","10.5","0","0","2","0","22","002-0137","SNV3S/2000G"
"214053","SSD M.2 NVME 480GB KINGSTON DC2000B","144.11","A","10.5","0","0","0","10","22","002-0137","SEDC2000BM8/480G"
"48968","SSD M.2 NVME 480GB WESTERN DIGITAL GREEN SN350","37.15","A","10.5","48","12","49","3","70","002-0137","WDS480G2G0C"
"39693","SSD M.2 NVME 500GB ADATA SWORDFISH","47.78","A","10.5","1","0","0","0","787","002-0137","ASWORDFISH-500G-C"
"214055","SSD M.2 NVME 500GB KINGSTON NV3","44.62","A","10.5","4","0","1","-1","22","002-0137","SNV3S/500G"
"52058","SSD M.2 NVME 500GB WESTERN DIGITAL BLACK SN 770","50.66","A","10.5","26","7","12","386","70","002-0137","WDS500G3X0E"
"49757","SSD M.2 NVME 500GB WESTERN DIGITAL BLACK SN750SE","68.36","A","10.5","0","5","1","4","70","002-0137","WDS500G1B0E"
"52062","SSD M.2 NVME 500GB WESTERN DIGITAL BLUE SN 570","67.02","A","10.5","0","1","0","0","70","002-0137","WDS500G3B0C"
"213976","SSD M.2 NVME 500GB WESTERN DIGITAL GREEN SN350","37.31","A","10.5","18","11","3","427","70","002-0137","WDS500G2G0C"
"213979","SSD M.2 NVME 500GB WESTERN-D BLACK SN770M (2230)","75.06","A","10.5","3","2","3","0","70","002-0137","WDS500G3X0G-00CHY0"
"213102","SSD M.2 NVME 512GB HIKSEMI WAVE","32.39","A","10.5","0","0","0","0","606","002-0137","311508530"
"51341","SSD M.2 NVME 512GB KINGSTON KC3000","64.12","A","10.5","4","0","6","15","22","002-0137","SKC3000S/512G"
"214054","SSD M.2 NVME 960GB KINGSTON DC2000B","210.22","A","10.5","0","0","0","14","22","002-0137","SEDC2000BM8/960G"
"HPE509","SSD SAS HPE 1.92 TB MU SFF BC VS MV","3191.98","A","10.5","0","0","0","12","605","001-0527","P40511-B21"
"HPE508","SSD SAS HPE 960GB MU SFF BC VS MV","2156.7","A","10.5","0","0","0","19","605","001-0527","P40510-B21"
"HPE506","SSD SATA HPE 1.92TB MU SFF BC MV","2967.53","A","10.5","0","0","0","28","605","001-0526","P40504-B21"
"HPE504","SSD SATA HPE 480GB MU SFF BC MV","1062.99","A","10.5","0","0","0","2","605","001-0526","P40502-B21"
"HPE504-CA","SSD SATA HPE 480GB MU SFF BC MV CAJA ABIERTA","1062.99","A","10.5","0","0","0","1","605","001-0526","P40502-B21"
"HPE505","SSD SATA HPE 960GB MU SFF BC MV","1759.95","A","10.5","0","0","0","43","605","001-0526","P40503-B21"
"53551","STORAGE DELL ME5024 25Gb iSCSI 8 Port Dual Control","11950.54","A","10.5","0","0","0","1","155","001-0521","3000130307172.2"
"HPE539","STORAGE HPE MSA 2060 10GBASE-T iSCSI SFF","13384.42","A","10.5","0","0","0","1","605","001-0521","R7J73B"
"HPE663","STORAGE HPE MSA 2062 16Gb FC SFF","16192.22","A","10.5","0","0","0","1","605","001-0521","R0Q80B"
"14562","STORAGE IBM DS3512 DUAL CONTROLLER","2503.49","A","10.5","0","0","0","2","648","001-0521","1746A2D"
"14563","STORAGE IBM DS3524 DUAL CONTROLLER","2263.31","A","10.5","0","0","0","3","648","001-0521","1746A4D"
"54032","STRAP PARA  AMAZFIT GTS 2  BLACK NEGRO","4.63","A","10.5","0","0","6","0","966","001-0010","c0103004001"
"54031","STRAP PARA  AMAZFIT ZEPP E CIRCEL BLACK NEGRO","4.63","A","10.5","0","0","4","107","966","001-0010","C0081000041"
"22423","STRETCH FILM CRISTAL","0.24","A","10.5","6","0","0","0","1","",""
"7000","SUQUIA CA AH U$S 002818/0 SUC 032","121","A","21","1","0","0","0","1","001-0110",""
"HPN202","Switch  5P Aruba Instant On 1430 5G","51.23","A","10.5","12","0","2","55","605","001-0430","R8R44A"
"HPN203","Switch  8P Aruba Instant On 1430 8G","66.25","A","10.5","0","0","0","1","605","001-0430","R8R45A"
"HPN148","Switch  8P Aruba Instant On 1830 8G 4p Class4 PoE","202.65","A","10.5","0","0","0","4","605","001-0430","JL811A"
"HPN205","Switch 16P Aruba Instant On 1430 16G","176.66","A","10.5","4","0","7","107","605","001-0430","R8R47A"
"HPN205-CD","Switch 16P Aruba Instant On 1430 16G - EXPO","167.83","A","10.5","0","0","0","1","605","001-0430","R8R47A"
"HPN206","Switch 16P Aruba Instant On 1430 POE 124W","357.92","A","10.5","0","0","0","9","605","001-0430","R8R48A"
"213542","SWITCH 16P HIKVISION DS-3E0116R-O 10/100 DESKTOP","29.83","A","10.5","15","5","16","132","603","001-0430","DS-3E0116R-O"
"213545","SWITCH 16P HIKVISION DS-3E0516-E GIGABIT DESKTOP","48.81","A","10.5","3","0","3","0","603","001-0430","DS-3E0516-E(B)"
"213774","SWITCH 16P HIKVISION DS-3E1518P-EI SMART POE SFP","163.99","A","10.5","4","0","4","18","603","001-0430","DS-3E1518P-EI"
"213770","SWITCH 16P HIKVISION DS-3E1518P-EI/M SMART POE","144.36","A","10.5","3","0","0","0","603","001-0430","DS-3E1518P-EI/M"
"HPN158","Switch 24P Aruba 6000 24G 4SFP","679.05","A","10.5","0","0","0","65","605","001-0430","R8N88A"
"HPN157","Switch 24P Aruba 6000 POE+ 370W 4SFP","1378.48","A","10.5","0","0","0","13","605","001-0430","R8N87A"
"HPN009","Switch 24P Aruba 6100 4SFP+","1425.08","A","10.5","0","0","0","18","605","001-0430","JL678A"
"HPN011","Switch 24P Aruba 6200F 4SFP+","4649.84","A","10.5","0","0","0","4","605","001-0430","JL724A"
"HPN012","Switch 24P Aruba 6200F PoE 4SFP+ 370w","5956.64","A","10.5","0","0","0","2","605","001-0430","JL725A"
"HPN207","Switch 24P Aruba Instant On 1430 24G","217.29","A","10.5","0","3","0","41","605","001-0430","R8R49A"
"HPN208","Switch 24P Aruba Instant On 1430 26G + SFP","278.06","A","10.5","1","2","0","23","605","001-0430","R8R50A"
"HPN149","Switch 24P Aruba Instant On 1830 24G 2SFP","248.96","A","10.5","9","7","5","272","605","001-0430","JL812A"
"HPN150","Switch 24P Aruba Instant On 1830 24G 2SFP POE 195W","409.85","A","10.5","7","2","3","130","605","001-0430","JL813A"
"38213","SWITCH 24P Aruba Instant On 1930 24G 4SFP+","254.4","A","10.5","14","2","17","706","605","001-0430","JL682A"
"HPN080","Switch 24P Aruba Instant On 1960 24G 370W 2SFP+ 2X","1186.47","A","10.5","0","0","0","16","605","001-0430","JL807A"
"HPN216","SWITCH 24P Aruba Instant On1930 24G PoE 195W 4SFP+","567.96","A","10.5","3","0","1","17","605","001-0430","JL683B"
"HPN217","SWITCH 24P Aruba Instant On1930 24G PoE 370W 4SFP+","725.15","A","10.5","0","0","0","24","605","001-0430","JL684B"
"38215","SWITCH 24P Aruba Instant On1930 24G PoE 370W 4SFP+","647.46","A","10.5","1","0","0","6","605","001-0430","JL684A"
"213546","SWITCH 24P HIKVISION DS-3E0524-E GIGABIT DESKTOP","67.11","A","10.5","9","3","9","94","603","001-0430","DS-3E0524-E"
"213771","SWITCH 24P HIKVISION DS-3E1526P-EI M SMART POE","196.83","A","10.5","0","0","0","0","603","001-0430","DS-3E1526P-EI M"
"213775","SWITCH 24P HIKVISION DS-3E1526P-EI SMART POE SFP","242.85","A","10.5","0","0","0","4","603","001-0430","DS-3E1526P-EI"
"213777","SWITCH 24P HIKVISION DS-3E2528P(B) FULL POE","501.14","A","10.5","0","0","0","9","603","001-0430","DS-3E2528P(B)"
"48867","SWITCH 24P TP-LINK TL-SG3428 GIGA+4 SFP ADMIN","203.57","A","10.5","0","0","0","1","140","001-0430","TL-SG3428"
"HPN156","Switch 48P Aruba 6000 48G 4SFP","1412.43","A","10.5","0","0","0","8","605","001-0430","R8N86A"
"HPN155","Switch 48P Aruba 6000 48G POE+ 4SFP","2312.07","A","10.5","0","0","0","3","605","001-0430","R8N85A"
"HPN007","Switch 48P Aruba 6100 4SFP+","2093.78","A","10.5","0","0","0","2","605","001-0430","JL676A"
"26146","SWITCH 48P Aruba HPE 2930F-48G 4 SFP","2073.03","A","10.5","0","0","0","1","605","001-0430","JL260A"
"HPN152","Switch 48P Aruba Instant On 1830 48G 4SFP POE 370W","799.39","A","10.5","0","0","0","4","605","001-0430","JL815A"
"HPN218","SWITCH 48P Aruba Instant On 1930 48 PoE 370W 4SFP+","1063.49","A","10.5","0","0","0","1","605","001-0430","JL686B"
"HPN081","Switch 48P Aruba Instant On 1960 48G 2SFP+ 2XGT","1368.87","A","10.5","0","0","0","9","605","001-0430","JL808A"
"HPN082","Switch 48P Aruba Instant On 1960 48G POE+ 2SFP+ 2X","2100.14","A","10.5","0","0","0","4","605","001-0430","JL809A"
"213776","SWITCH 48P HIKVISION DS-3E1552P-SI SMART POE","437.31","A","10.5","0","0","0","7","603","001-0430","DS-3E1552P-SI"
"213772","SWITCH 4P HIKVISION DS-3E1505P-EI GIGA SMART POE","35.68","A","10.5","0","0","0","0","603","001-0430","DS-3E1505P-EI"
"213543","SWITCH 5P HIKVISION DS-3E0505-E GIGABIT DESKTOP","13.56","A","10.5","0","0","1","0","603","001-0430","DS-3E0505-E"
"19367","SWITCH 5P TP-LINK SG1005D GIGABIT DESKTOP","11.67","A","10.5","0","1","0","13","140","001-0430","TL-SG1005D"
"213773","SWITCH 8P HIKVISION DS-3E1510P-EI GIGA SMART POE","72.32","A","10.5","18","2","11","67","603","001-0430","DS-3E1510P-EI"
"213548","SWITCH 8P HIKVISION DS-3E1510P-EI/M GIGA SMART POE","50.98","A","10.5","24","8","18","237","603","001-0430","DS-3E1510P-EI/M"
"13379","SWITCH 8P TP-LINK SG1008D GIGABIT DESKTOP","18.15","A","10.5","0","0","0","0","140","001-0430","TL-SG1008D"
"17006","SWITCH 8P TP-LINK SG3210 GIGA + 2 SFP ADMIN","98.12","A","10.5","1","0","4","11","140","001-0430","TL-SG3210"
"14914","SWITCH HPE 6Gb SAS BL Switch Single Pack","1186.23","A","10.5","0","0","0","1","605","001-0430","BK763A"
"LEN1054","SWITCH LENOVO FLEX FC3052 8GB 2p","161.8","A","10.5","0","0","0","6","250","001-0430","95Y2375"
"LEN1051","SWITCH LENOVO FLEX FC3171 8GB","631.95","A","10.5","0","0","0","4","250","001-0430","69Y1930"
"LEN1052","SWITCH LENOVO FLEX FC5022 16GB","773.43","A","10.5","0","0","0","2","250","001-0430","88Y6374"
"24215","System x3650 M5 ODD Cable","20.57","A","21","0","0","0","6","250","001-0500","00AL956"
"214335","TABLET 10 ALCATEL 2GB 32GB DUAL CAMARA ANDROID 10","111.44","A","10.5","37","0","8","235","0","","8092-2AOFMX1"
"CX9123","TABLET 10 CX TAB C10 2GB+32GB (SIN FUNDA)","55.24","A","10.5","0","0","0","0","90","001-0368","A53"
"214413","TABLET 7 ONN SURF GEN 3 QUAD-CORE 2GB/32GB","57.78","A","10.5","66","20","67","891","1","001-0368","681131415170"
"CX9723","TABLET 7 PERFORMANCE TAB T7 2GB+32GB (CON FUNDA)","44.8","A","10.5","29","0","22","0","103","001-0368",""
"25870","TAG ID CYGNUS MF 13.56 MHz","0.8","A","21","4","0","0","0","599","001-0304","ID-MF02"
"41047","TAPA FRENTE COMBO BLACK LITE ON","0.33","A","10.5","0","4","0","0","1","001-0200",""
"42336","TAPA FRENTE DVD-W BLACK SAMSUNG","0.23","A","10.5","0","68","252","0","1","001-0200",""
"43877","TAPA GABITEL ORG 1U SIMPLE/EMB (N)","7.14","A","21","0","0","0","20","150","001-0054","O-TAP-1US"
"5981","TAPA GABITEL ORG 2U MIXTO (N)","9.2","A","21","0","0","0","1","150","001-0054","O-TAP-2UM"
"2439","TAPA GABITEL ORG 2U SIMPLE/EMBU (N)","9.2","A","21","0","0","0","1","150","001-0054","O-TAP-2US"
"LEN1049","TARJETA DE RED LENOVO (CIOv) BLADE CENTER","86.63","A","10.5","0","0","0","2","250","001-0432","44X1945"
"14514","TARJETA HBA IBM 8GB FC EMULEX 2 PUERTOS","262.09","A","21","1","0","0","1","250","001-0101","42D0494"
"15370","TARJETA HBA IBM FC 16GB EMULEX 1 PUERTO","634.58","A","10.5","0","0","0","1","250","001-0101","81Y1655"
"13834","TARJETA HBA LENOVO 6Gb SAS 1 PUERTO","224.21","A","10.5","0","0","0","14","250","001-0101","46M0907"
"39261","TEC+MOUSE CX LK-66385 USB BLACK","7.43","A","10.5","0","0","0","3","90","001-0530","LK-66385"
"213814","TEC+MOUSE GENIUS KM-100SE USB BLACK","8.29","A","10.5","144","0","184","1094","40","001-0530","31330009401"
"37262","TEC+MOUSE GENIUS KM-160 USB BLACK SP","9.22","A","10.5","208","79","140","1095","40","001-0530","31330001414"
"51122","TEC+MOUSE GENIUS KM-170 USB BLACK","8.72","A","10.5","178","57","216","174","40","001-0530","31330006402"
"36407","TEC+MOUSE GENIUS KM-200 SMART USB BLACK","9.22","A","10.5","108","47","94","308","40","001-0530","31330003401"
"51123","TEC+MOUSE GENIUS SLIMSTAR C126 SMART USB BLACK","9.58","A","10.5","133","59","121","398","40","001-0530","31330007401"
"214277","TEC+MOUSE KLIPXTREME DESKMATE DUO","10.93","A","10.5","20","10","20","217","173","001-0530","KCK-251S"
"212572","TEC+MOUSE KLIPXTREME INSPIRE DUO INALAMBRICO","16.87","A","10.5","15","8","18","252","173","001-0530","KCK-265S"
"53287","TEC+MOUSE LOGITECH MK120  BLACK C/CABLE ESP ( I )","18.42","A","10.5","11","4","17","93","63","001-0340","920-004428"
"53331","TEC+MOUSE LOGITECH MK220 WIRELESS COMBO ESP ( I )","23.39","A","10.5","12","10","10","299","63","001-0340","920-004430"
"51054","TEC+MOUSE LOGITECH MK235  WIRELESS BLACK ESP(I)","20.67","A","10.5","1","1","0","0","63","001-0340","920-007901"
"53332","TEC+MOUSE LOGITECH MK270 WIRELESS BLACK  ESP( I )","17.73","A","10.5","55","30","0","610","63","001-0340","920-004432"
"213966","TEC+MOUSE PERFORMANCE 8259+M408 USB BLACK","5.51","A","10.5","43","16","0","1219","103","001-0530","8259+M408"
"53128","TEC+MOUSE WIRELESS GENIUS KM-8101 BLACK","13.86","A","10.5","9","35","30","285","40","001-0530","31340014401"
"213578","TEC+MOUSE WIRELESS GENIUS KM-8206S SILENCIOSO","14.29","A","10.5","21","24","39","223","40","001-0530","31340017401"
